neighbourhood group,neighbourhood,lat,long,price
Manhattan,Hell's Kitchen,40.76688,-73.98644,$233 
Manhattan,Theater District,40.75728,-73.98253,"$1,193 "
Manhattan,West Village,40.7327,-74.00449,$344 
Brooklyn,Greenpoint,40.72576,-73.95385,$697 
Brooklyn,South Slope,40.66669,-73.98974,$516 
Brooklyn,South Slope,40.66209,-73.9795,$70 
Queens,Jamaica,40.67162,-73.77911,"$1,052 "
Queens,Woodside,40.7413,-73.89735,$993 
Manhattan,Harlem,40.8303,-73.94079,$53 
Manhattan,Hell's Kitchen,40.76114,-73.99095,$192 
Manhattan,Midtown,40.76404,-73.97421,$708 
Manhattan,Washington Heights,40.85414,-73.93807,$400 
Manhattan,Chelsea,40.74493,-73.99213,$559 
Manhattan,Hell's Kitchen,40.75768,-73.99349,$58 
Queens,Ridgewood,40.70687,-73.91375,$370 
Manhattan,Midtown,40.75058,-73.9846,$362 
Queens,Bayside,40.7565,-73.7616,"$1,139 "
Brooklyn,Greenpoint,40.72695,-73.94212,$836 
Bronx,Eastchester,40.8816,-73.83533,$633 
Manhattan,Hell's Kitchen,40.76151,-73.99098,$118 
Manhattan,Chinatown,40.71602,-73.99499,$614 
Queens,Astoria,40.75695,-73.91854,$396 
Brooklyn,Sheepshead Bay,40.60489,-73.95423,$800 
Brooklyn,Williamsburg,40.71626,-73.95535,$774 
Brooklyn,Crown Heights,40.67129,-73.93253,$327 
Manhattan,East Village,40.72637,-73.98367,$149 
Brooklyn,Bushwick,40.69207,-73.91186,$262 
Brooklyn,Williamsburg,40.70811,-73.9503,$754 
Manhattan,Midtown,40.76462,-73.98319,$62 
Manhattan,Hell's Kitchen,40.75436,-73.99391,$714 
Queens,Ridgewood,40.70303,-73.90756,"$1,058 "
Brooklyn,Bedford-Stuyvesant,40.68704,-73.91952,$140 
Brooklyn,Carroll Gardens,40.68538,-73.99329,$362 
Brooklyn,Greenpoint,40.72671,-73.94051,$785 
Brooklyn,Crown Heights,40.67342,-73.91501,$870 
Manhattan,Kips Bay,40.744228,-73.976944,$693 
Manhattan,Kips Bay,40.73891,-73.98132,$564 
Brooklyn,Crown Heights,40.66605,-73.9338,$399 
Brooklyn,Park Slope,40.67186,-73.97254,$506 
Manhattan,Washington Heights,40.85728,-73.92788,$158 
Manhattan,Kips Bay,40.74138,-73.98212,$97 
Brooklyn,Bushwick,40.69376,-73.91066,$707 
Queens,Long Island City,40.74553,-73.94538,$387 
Brooklyn,Greenpoint,40.72774,-73.95776,$853 
Brooklyn,Bedford-Stuyvesant,40.68692,-73.95577,$329 
Brooklyn,Williamsburg,40.7145,-73.95989,$869 
Brooklyn,Bedford-Stuyvesant,40.68371,-73.95058,"$1,148 "
Manhattan,Hell's Kitchen,40.76179,-73.99074,$670 
Queens,Belle Harbor,40.58003,-73.84265,"$1,119 "
Manhattan,Chelsea,40.74283,-73.99589,$981 
Manhattan,Murray Hill,40.74926,-73.97643,$463 
Brooklyn,Bushwick,40.68949,-73.91723,$106 
Brooklyn,Fort Greene,40.6889,-73.97916,$107 
Brooklyn,Flatlands,40.62169,-73.92566,$399 
Manhattan,Midtown,40.75198,-73.96978,$699 
Queens,Rosedale,40.65697,-73.73013,$886 
Manhattan,East Village,40.72794,-73.98324,$762 
Manhattan,Midtown,40.76019,-73.96402,$341 
Brooklyn,East Flatbush,40.65387,-73.92602,$807 
Manhattan,Upper East Side,40.77977,-73.9558,$898 
Manhattan,East Harlem,40.80876,-73.94038,$362 
Manhattan,Murray Hill,40.74953,-73.97802,$301 
Brooklyn,Bushwick,40.70072,-73.92543,$490 
Brooklyn,Williamsburg,40.70571,-73.93284,"$1,119 "
Manhattan,Lower East Side,40.71937,-73.98387,"$1,196 "
Brooklyn,Williamsburg,40.71218,-73.95169,$508 
Queens,Flushing,40.75605,-73.82007,$524 
Manhattan,Washington Heights,40.85791,-73.92709,$72 
Queens,Long Island City,40.76514,-73.93361,$164 
Manhattan,Hell's Kitchen,40.75987,-73.99099,$133 
Brooklyn,Gowanus,40.68385,-73.98655,$976 
Brooklyn,Williamsburg,40.71931,-73.95953,$794 
Brooklyn,Kensington,40.64317,-73.97358,$914 
Queens,Jackson Heights,40.75294,-73.87582,$261 
Queens,Flushing,40.74945,-73.8201,$72 
Brooklyn,Bedford-Stuyvesant,40.689,-73.95224,$775 
Queens,Jamaica,40.67058,-73.77423,$224 
Brooklyn,Bedford-Stuyvesant,40.69083,-73.93836,$723 
Brooklyn,Williamsburg,40.71717,-73.9571,$297 
Manhattan,Upper West Side,40.77675,-73.98136,$255 
Brooklyn,Canarsie,40.63474,-73.88756,$787 
Brooklyn,Bedford-Stuyvesant,40.69016,-73.93912,$463 
Bronx,Fordham,40.86648,-73.8888,$484 
Brooklyn,Williamsburg,40.71027,-73.94875,$628 
Manhattan,Midtown,40.76462,-73.98319,$620 
Brooklyn,Bushwick,40.70035,-73.92516,$840 
Manhattan,Financial District,40.71024,-74.01439,$125 
Brooklyn,Bedford-Stuyvesant,40.67859,-73.94757,$445 
Manhattan,Kips Bay,40.74293,-73.97318,$61 
Manhattan,Murray Hill,40.74896,-73.98166,$614 
Manhattan,Midtown,40.75686,-73.97991,"$1,171 "
Manhattan,Murray Hill,40.74597,-73.97647,$508 
Brooklyn,East Flatbush,40.66105,-73.93396,$273 
Manhattan,Hell's Kitchen,40.76085,-73.99287,"$1,110 "
Manhattan,Hell's Kitchen,40.75492,-73.99453,$657 
Queens,Jamaica Estates,40.72001,-73.79681,$852 
Queens,Arverne,40.59056,-73.79284,$207 
Brooklyn,Bedford-Stuyvesant,40.68494,-73.92947,$304 
Brooklyn,Williamsburg,40.71809,-73.94623,$361 
Manhattan,Murray Hill,40.75021,-73.97946,"$1,138 "
Manhattan,SoHo,40.72169,-73.99741,$635 
Manhattan,Upper East Side,40.78248,-73.94643,$51 
Brooklyn,East Flatbush,40.66078,-73.93538,"$1,077 "
Brooklyn,Bushwick,40.69676,-73.90974,$980 
Brooklyn,Greenpoint,40.72607,-73.95153,"$1,114 "
Manhattan,Harlem,40.80406,-73.95206,$568 
Brooklyn,Greenpoint,40.71917,-73.9497,"$1,120 "
Manhattan,Harlem,40.81253,-73.94372,$325 
Brooklyn,Park Slope,40.68245,-73.97713,$541 
Manhattan,West Village,40.73412,-74.00506,$965 
Queens,Woodside,40.74466,-73.90635,$930 
Brooklyn,Red Hook,40.68017,-74.01165,$170 
Manhattan,Financial District,40.71014,-74.01454,$715 
Queens,Far Rockaway,40.60527,-73.74962,$122 
Brooklyn,Sunset Park,40.63996,-74.02032,$108 
Manhattan,Chelsea,40.74408,-74.0027,$137 
Manhattan,Kips Bay,40.74471,-73.97706,$947 
Manhattan,Murray Hill,40.75013,-73.97602,$322 
Queens,Rockaway Beach,40.58522,-73.81943,$694 
Brooklyn,Williamsburg,40.71115,-73.95462,$455 
Manhattan,Upper West Side,40.79673,-73.962547,"$1,068 "
Queens,Sunnyside,40.74012,-73.92727,"$1,128 "
Manhattan,Hell's Kitchen,40.7672,-73.98464,$412 
Manhattan,Chelsea,40.7401,-74.00019,$491 
Brooklyn,Sunset Park,40.66272,-73.98913,$335 
Brooklyn,Bushwick,40.68769,-73.91286,$359 
Manhattan,Upper West Side,40.78741,-73.97321,$182 
Manhattan,Nolita,40.72146,-73.99737,$195 
Brooklyn,Greenpoint,40.72783,-73.94175,$182 
Queens,Ditmars Steinway,40.77443,-73.91925,$420 
Queens,Arverne,40.58921,-73.79508,$404 
Manhattan,Chelsea,40.75249,-74.00163,$498 
Queens,Woodside,40.74072,-73.89341,$525 
Brooklyn,East Flatbush,40.64608,-73.92479,"$1,177 "
Manhattan,Midtown,40.75109,-73.98271,$900 
Manhattan,Hell's Kitchen,40.76387,-73.98733,$366 
Manhattan,Flatiron District,40.74158,-73.98406,$451 
Brooklyn,Bedford-Stuyvesant,40.69052,-73.94434,"$1,106 "
Brooklyn,East Flatbush,40.64496,-73.95036,$252 
Bronx,Concourse,40.83288,-73.92006,$706 
Brooklyn,Williamsburg,40.71477,-73.9611,$395 
Manhattan,Hell's Kitchen,40.75823,-73.99056,$110 
Manhattan,Harlem,40.80553,-73.94815,$998 
Manhattan,Inwood,40.86882,-73.92374,$757 
Brooklyn,East Flatbush,40.6636,-73.93941,$84 
Manhattan,Harlem,40.81606,-73.94209,$209 
Brooklyn,Bedford-Stuyvesant,40.68741,-73.94946,"$1,065 "
Bronx,Edenwald,40.87941,-73.84292,$984 
Brooklyn,Prospect-Lefferts Gardens,40.65985,-73.94791,$339 
Brooklyn,Bushwick,40.69669,-73.9297,"$1,198 "
Queens,Elmhurst,40.74068,-73.87688,"$1,000 "
Queens,Sunnyside,40.73757,-73.92335,$251 
Manhattan,Roosevelt Island,40.75923,-73.95378,$737 
Brooklyn,Bay Ridge,40.63728,-74.03287,"$1,035 "
Brooklyn,Williamsburg,40.70933,-73.9493,$507 
Brooklyn,Williamsburg,40.71533,-73.94853,$727 
Manhattan,Upper West Side,40.799744,-73.961494,$752 
Manhattan,East Harlem,40.7941,-73.9444,$771 
Brooklyn,Crown Heights,40.67471,-73.95323,$564 
Manhattan,Upper West Side,40.80028,-73.95967,"$1,178 "
Manhattan,Upper East Side,40.7749,-73.95336,$483 
Manhattan,Upper East Side,40.77342,-73.95161,$597 
Brooklyn,Williamsburg,40.70456,-73.94207,$826 
Queens,Sunnyside,40.73969,-73.92783,$214 
Queens,Jackson Heights,40.75235,-73.87853,$297 
Brooklyn,Bedford-Stuyvesant,40.6951,-73.94558,"$1,100 "
Manhattan,Hell's Kitchen,40.76524,-73.98926,$394 
Brooklyn,Greenpoint,40.72802,-73.9531,"$1,004 "
Manhattan,Midtown,40.75365,-73.97192,$239 
Manhattan,Harlem,40.83057,-73.94701,$497 
Manhattan,Chelsea,40.75301,-73.995934,$644 
Brooklyn,Bedford-Stuyvesant,40.68892,-73.93768,$333 
Manhattan,Upper East Side,40.77307,-73.94984,$139 
Queens,Ridgewood,40.69708,-73.90638,$801 
Brooklyn,Bedford-Stuyvesant,40.69435,-73.93419,$765 
Brooklyn,Bushwick,40.68968,-73.91937,$176 
Brooklyn,Prospect-Lefferts Gardens,40.65583,-73.95192,$171 
Queens,Belle Harbor,40.57556,-73.84322,$203 
Brooklyn,Williamsburg,40.71522,-73.96205,$295 
Brooklyn,Bushwick,40.7055,-73.91841,$480 
Manhattan,Upper West Side,40.80203,-73.96501,$67 
Manhattan,Harlem,40.81983,-73.93989,$127 
Brooklyn,Bushwick,40.69029,-73.91532,$675 
Brooklyn,Bedford-Stuyvesant,40.68322,-73.95626,$491 
Manhattan,Upper West Side,40.77702,-73.97904,$717 
Manhattan,Murray Hill,40.74838,-73.98214,$60 
Manhattan,Chelsea,40.73976,-73.99512,$635 
Manhattan,Lower East Side,40.7225,-73.99287,$648 
Manhattan,Washington Heights,40.83498,-73.9393,$947 
Brooklyn,Crown Heights,40.66748,-73.92589,$965 
Manhattan,Gramercy,40.73506,-73.98142,$114 
Manhattan,Washington Heights,40.83701003,-73.94227965,$508 
Manhattan,Upper West Side,40.78399,-73.97823,$903 
Brooklyn,South Slope,40.66419,-73.98738,$640 
Brooklyn,Bushwick,40.69341,-73.91064,$478 
Brooklyn,Williamsburg,40.70797,-73.95008,$368 
Brooklyn,Crown Heights,40.67078,-73.93311,$442 
Brooklyn,Bedford-Stuyvesant,40.69446,-73.93778,"$1,023 "
Brooklyn,Prospect Heights,40.67546,-73.96577,$617 
Brooklyn,Sunset Park,40.65536,-73.99884,$399 
Queens,Maspeth,40.73299,-73.89365,$475 
Manhattan,Midtown,40.74625,-73.98065,$708 
Manhattan,Harlem,40.81283,-73.94194,"$1,164 "
Manhattan,East Harlem,40.81005,-73.93566,"$1,132 "
Queens,Sunnyside,40.73733,-73.92165,$212 
Manhattan,East Harlem,40.79864,-73.942,$916 
Manhattan,Midtown,40.7528,-73.96943,$69 
Queens,Woodhaven,40.69667,-73.84986,$393 
Brooklyn,Bedford-Stuyvesant,40.68255,-73.93458,$823 
Manhattan,Little Italy,40.71879,-73.99751,$877 
Manhattan,Harlem,40.82803,-73.95177,"$1,080 "
Queens,Rego Park,40.73059,-73.8531,$880 
Manhattan,Lower East Side,40.72038,-73.98504,$253 
Brooklyn,Cypress Hills,40.68407,-73.87759,$909 
Queens,East Elmhurst,40.75918,-73.87907,$818 
Staten Island,Mariners Harbor,40.63686,-74.1537,$968 
Brooklyn,Fort Hamilton,40.61855,-74.03074,$389 
Manhattan,Washington Heights,40.84282,-73.94071,$330 
Manhattan,Harlem,40.82544,-73.94357,$606 
Brooklyn,Bushwick,40.70032,-73.93894,$205 
Brooklyn,Bushwick,40.69883,-73.93315,$694 
Queens,Ditmars Steinway,40.7772,-73.91718,$833 
Queens,Flushing,40.7386,-73.81124,$631 
Brooklyn,Bedford-Stuyvesant,40.68871,-73.93748,$879 
Manhattan,Upper West Side,40.79673,-73.96255,$142 
Manhattan,East Village,40.73248,-73.98549,$215 
Brooklyn,Clinton Hill,40.68459,-73.96135,$485 
Manhattan,Upper West Side,40.79596,-73.96328,"$1,187 "
Manhattan,Upper East Side,40.775925,-73.946426,$707 
Manhattan,Hell's Kitchen,40.76694,-73.98998,$194 
Brooklyn,Carroll Gardens,40.68305,-73.9919,$327 
Queens,Astoria,40.75847,-73.91664,$418 
Bronx,Baychester,40.87041,-73.84194,"$1,142 "
Manhattan,Inwood,40.86814,-73.92743,$209 
Manhattan,Upper East Side,40.76903,-73.95146,$912 
Manhattan,Harlem,40.8021,-73.95722,$460 
Queens,Astoria,40.76633,-73.90888,$790 
Brooklyn,Flatbush,40.65027,-73.96445,$632 
Queens,Hollis,40.70753,-73.7673,$567 
Brooklyn,Williamsburg,40.70519,-73.93139,$98 
Queens,Briarwood,40.70931,-73.81382,$467 
Manhattan,Civic Center,40.71174,-74.00795,$550 
Brooklyn,Flatbush,40.65442,-73.95982,$926 
Bronx,Olinville,40.88066,-73.86597,"$1,026 "
Manhattan,Harlem,40.8227,-73.95111,$860 
Brooklyn,Greenpoint,40.72744,-73.953,$952 
Brooklyn,Greenpoint,40.73626,-73.95634,"$1,151 "
Manhattan,NoHo,40.72654,-73.9925,$938 
Manhattan,East Harlem,40.80704,-73.94012,$804 
Bronx,Co-op City,40.8663,-73.82304,$709 
Manhattan,Theater District,40.75544,-73.98837,$556 
Manhattan,Lower East Side,40.72028,-73.99288,$419 
Manhattan,Upper East Side,40.76164,-73.96261,"$1,140 "
Brooklyn,Bedford-Stuyvesant,40.68854,-73.94355,$726 
Manhattan,East Harlem,40.79295,-73.94503,$967 
Brooklyn,Bedford-Stuyvesant,40.68129,-73.91362,"$1,100 "
Manhattan,Theater District,40.76187,-73.9855,$635 
Queens,Sunnyside,40.73856,-73.92431,$305 
Brooklyn,Bedford-Stuyvesant,40.6872,-73.95755,$640 
Manhattan,East Harlem,40.79329,-73.93426,$806 
Queens,Astoria,40.76066,-73.91519,$772 
Queens,Flushing,40.75016,-73.80653,$930 
Manhattan,Harlem,40.82975,-73.94695,$53 
Brooklyn,Williamsburg,40.71654,-73.94261,"$1,130 "
Manhattan,Upper West Side,40.78392,-73.97362,$446 
Manhattan,East Village,40.72623,-73.9778,$424 
Brooklyn,Prospect-Lefferts Gardens,40.66215,-73.95128,$521 
Brooklyn,Fort Greene,40.69348,-73.97038,"$1,195 "
Manhattan,East Village,40.72598,-73.97582,$802 
Manhattan,Midtown,40.75198,-73.96978,$285 
Queens,Elmhurst,40.74364,-73.87721,$999 
Manhattan,Midtown,40.75367,-73.97941,$831 
Manhattan,Chelsea,40.74684,-73.99207,"$1,091 "
Brooklyn,Bedford-Stuyvesant,40.67981,-73.94382,"$1,003 "
Brooklyn,Bedford-Stuyvesant,40.68534,-73.93462,$175 
Queens,Woodside,40.74109,-73.89777,$146 
Manhattan,Lower East Side,40.71875,-73.99399,$319 
Manhattan,Upper East Side,40.77135,-73.95527,$693 
Manhattan,Midtown,40.75264,-73.97072,$499 
Manhattan,Financial District,40.70486,-74.00576,$147 
Queens,Ridgewood,40.69908,-73.90557,$70 
Manhattan,Chinatown,40.71797,-73.99412,$906 
Manhattan,East Harlem,40.78648,-73.95049,$683 
Queens,South Ozone Park,40.66715,-73.80687,"$1,160 "
Manhattan,Upper East Side,40.77188,-73.95345,$581 
Brooklyn,East New York,40.6669,-73.87516,$832 
Brooklyn,East Flatbush,40.63904,-73.94813,$782 
Manhattan,Washington Heights,40.84037,-73.93859,$329 
Brooklyn,Bedford-Stuyvesant,40.69088,-73.94568,$688 
Manhattan,East Village,40.73171,-73.98864,$153 
Manhattan,SoHo,40.7265,-74.00143,$339 
Manhattan,Lower East Side,40.71227,-73.99096,$546 
Brooklyn,Park Slope,40.66707,-73.974,$850 
Manhattan,East Harlem,40.78765,-73.94439,$829 
Manhattan,Murray Hill,40.75013,-73.9769,"$1,136 "
Manhattan,Gramercy,40.73492,-73.98454,"$1,160 "
Manhattan,Lower East Side,40.72287,-73.99165,"$1,184 "
Queens,Springfield Gardens,40.66251,-73.74994,$231 
Staten Island,West Brighton,40.62692,-74.11346,"$1,169 "
Queens,Ditmars Steinway,40.77138,-73.9076,$628 
Queens,Woodside,40.75415,-73.90609,$485 
Brooklyn,Bedford-Stuyvesant,40.68856,-73.94444,$258 
Manhattan,Midtown,40.7528,-73.97157,$696 
Queens,Flushing,40.76287,-73.82352,$255 
Queens,Astoria,40.76193,-73.91681,$594 
Brooklyn,Williamsburg,40.70284,-73.93617,$609 
Brooklyn,Prospect-Lefferts Gardens,40.6572,-73.96165,"$1,030 "
Queens,Woodside,40.74106,-73.89493,$477 
Brooklyn,Bedford-Stuyvesant,40.69467,-73.94346,$294 
Manhattan,Midtown,40.75333,-73.9732,$150 
Brooklyn,Crown Heights,40.66571,-73.93234,"$1,048 "
Brooklyn,Prospect-Lefferts Gardens,40.66023,-73.94491,$816 
Bronx,Longwood,40.81656,-73.91669,"$1,016 "
Queens,Long Island City,40.7615,-73.92731,$787 
Manhattan,West Village,40.73146,-74.00989,$204 
Queens,Arverne,40.59386,-73.78876,$720 
Queens,Rockaway Beach,40.58247,-73.82036,$230 
Manhattan,Hell's Kitchen,40.76132,-73.98688,$843 
Manhattan,Harlem,40.82484,-73.94897,$386 
Brooklyn,Williamsburg,40.70868,-73.96413,$859 
Brooklyn,Fort Greene,40.6892,-73.98101,$609 
Queens,Richmond Hill,40.701,-73.82889,$481 
Brooklyn,Bedford-Stuyvesant,40.6836,-73.95445,$295 
Manhattan,Upper East Side,40.77712,-73.94755,$215 
Brooklyn,Sheepshead Bay,40.58781,-73.95715,$254 
Manhattan,Hell's Kitchen,40.76411,-73.99371,$399 
Queens,Rosedale,40.65428,-73.72734,$997 
Queens,Glendale,40.69796,-73.89484,"$1,098 "
Brooklyn,Crown Heights,40.67095,-73.94057,$978 
Brooklyn,Sunset Park,40.64564,-74.01245,$846 
Manhattan,Upper West Side,40.771992,-73.980263,$358 
Manhattan,East Harlem,40.78983,-73.94799,$237 
Queens,Howard Beach,40.64948,-73.8283,$415 
Manhattan,Kips Bay,40.74281,-73.97354,$964 
Brooklyn,Prospect-Lefferts Gardens,40.65526,-73.95842,$811 
Brooklyn,Williamsburg,40.70016,-73.94896,"$1,039 "
Brooklyn,Bedford-Stuyvesant,40.69256,-73.95153,$933 
Brooklyn,South Slope,40.66613,-73.98056,$759 
Manhattan,Upper West Side,40.79564,-73.97022,$466 
Manhattan,Midtown,40.74985,-73.98258,$370 
Manhattan,Murray Hill,40.74839,-73.97931,$698 
Manhattan,Upper West Side,40.78424,-73.97503,$988 
Manhattan,Midtown,40.74623,-73.98499,$550 
Manhattan,West Village,40.73892,-74.00478,$627 
Manhattan,Midtown,40.74823,-73.9869,$702 
Brooklyn,Bedford-Stuyvesant,40.68148,-73.9085,$391 
Queens,Ditmars Steinway,40.7698,-73.90441,$903 
Queens,Flushing,40.75012,-73.81292,$270 
Brooklyn,Bushwick,40.68322,-73.90764,"$1,009 "
Manhattan,Harlem,40.83054,-73.94692,$844 
Manhattan,Harlem,40.81657,-73.94184,$798 
Manhattan,Harlem,40.82321,-73.95058,"$1,109 "
Brooklyn,South Slope,40.66201,-73.98125,$833 
Manhattan,Washington Heights,40.84491,-73.93846,$946 
Queens,Flushing,40.76558,-73.83058,$321 
Brooklyn,Bedford-Stuyvesant,40.68289,-73.95037,$660 
Queens,Jackson Heights,40.75435,-73.86729,$559 
Brooklyn,Bedford-Stuyvesant,40.69141,-73.94652,$478 
Manhattan,Financial District,40.70723,-74.00044,$53 
Manhattan,Harlem,40.8052,-73.94683,$98 
Brooklyn,Park Slope,40.67188,-73.97789,$473 
Manhattan,Murray Hill,40.75035,-73.97553,$926 
Manhattan,Midtown,40.76337,-73.97508,$405 
Manhattan,Murray Hill,40.74456,-73.97186,$483 
Brooklyn,Bedford-Stuyvesant,40.68844,-73.94241,"$1,102 "
Queens,Ditmars Steinway,40.77418,-73.90266,$224 
Queens,Springfield Gardens,40.66022,-73.76563,$859 
Manhattan,Chelsea,40.74766,-73.99227,$539 
Manhattan,Upper East Side,40.76895,-73.96046,$423 
Brooklyn,East Flatbush,40.64949,-73.94404,$843 
Manhattan,Harlem,40.80333,-73.95731,$189 
Brooklyn,Crown Heights,40.67478,-73.95165,$250 
Queens,Flushing,40.73887,-73.82936,$976 
Bronx,Hunts Point,40.81288,-73.88736,$259 
Brooklyn,Bedford-Stuyvesant,40.69317,-73.93444,$403 
Brooklyn,Flatlands,40.61592,-73.92101,"$1,075 "
Brooklyn,East New York,40.66075,-73.88767,$229 
Manhattan,East Harlem,40.79562,-73.93763,"$1,179 "
Queens,Ozone Park,40.67748,-73.85891,$449 
Bronx,Belmont,40.85271,-73.89383,$655 
Manhattan,Chelsea,40.74628,-73.99066,$627 
Brooklyn,Kensington,40.64344,-73.98187,$731 
Manhattan,Hell's Kitchen,40.75614,-73.99546,$933 
Manhattan,Nolita,40.72,-73.99487,$974 
Manhattan,Nolita,40.72032,-73.99462,$714 
Staten Island,Mariners Harbor,40.62914,-74.15927,$984 
Manhattan,Murray Hill,40.74865,-73.97524,$576 
Brooklyn,Bedford-Stuyvesant,40.69199,-73.93877,$542 
Brooklyn,Bushwick,40.69718,-73.93237,"$1,161 "
Manhattan,Financial District,40.70506,-74.01634,$242 
Brooklyn,Gravesend,40.59074,-73.9686,$874 
Brooklyn,Bushwick,40.70026,-73.92275,$318 
Manhattan,Chelsea,40.75279,-73.99508,$832 
Brooklyn,East New York,40.66114,-73.88882,$742 
Manhattan,Chinatown,40.71634,-73.99384,$668 
Brooklyn,Columbia St,40.68526,-74.00292,$103 
Manhattan,East Village,40.72853,-73.98836,$132 
Manhattan,Washington Heights,40.831,-73.94101,$703 
Bronx,Eastchester,40.881,-73.83511,$581 
Manhattan,Upper West Side,40.7921,-73.96571,$471 
Manhattan,Upper East Side,40.764172,-73.96743,"$1,023 "
Bronx,Edenwald,40.89077,-73.83536,$764 
Manhattan,East Village,40.72748,-73.98322,$199 
Manhattan,Upper East Side,40.77044,-73.96859,$930 
Queens,Rockaway Beach,40.58962,-73.80114,"$1,072 "
Manhattan,Upper West Side,40.79933,-73.97017,$515 
Manhattan,Upper East Side,40.76246,-73.96359,$693 
Brooklyn,Fort Greene,40.69551,-73.97553,$159 
Manhattan,Financial District,40.70709,-74.00828,$232 
Brooklyn,Boerum Hill,40.68488,-73.98906,$744 
Brooklyn,Bedford-Stuyvesant,40.68056,-73.91099,$823 
Brooklyn,Bushwick,40.69937,-73.91956,$526 
Brooklyn,Flatbush,40.65369,-73.9559,"$1,088 "
Queens,Flushing,40.7557,-73.80948,$541 
Brooklyn,Flatbush,40.65174,-73.95512,$980 
Queens,Richmond Hill,40.67788,-73.82385,$725 
Brooklyn,Bedford-Stuyvesant,40.68868,-73.92407,$841 
Manhattan,East Village,40.72777,-73.98244,$474 
Manhattan,Hell's Kitchen,40.75762,-73.99359,$531 
Manhattan,East Village,40.73193,-73.98511,"$1,031 "
Manhattan,East Village,40.72349,-73.97937,"$1,163 "
Brooklyn,Canarsie,40.64646,-73.89113,$527 
Manhattan,Hell's Kitchen,40.76073,-73.98908,$926 
Manhattan,Hell's Kitchen,40.76411,-73.99371,$62 
Brooklyn,Gravesend,40.58788,-73.97527,$881 
Queens,Briarwood,40.71451,-73.80813,$885 
Brooklyn,Cypress Hills,40.67723,-73.89856,"$1,186 "
Manhattan,Lower East Side,40.71318,-73.98902,"$1,063 "
Brooklyn,Bushwick,40.6958,-73.91255,$119 
Brooklyn,Greenpoint,40.72163,-73.940231,$555 
Manhattan,Harlem,40.82332,-73.9406,$857 
Bronx,Fordham,40.85841,-73.8989,$168 
Queens,East Elmhurst,40.76522,-73.87155,$419 
Brooklyn,Gowanus,40.68428,-73.98753,$192 
Manhattan,Hell's Kitchen,40.75686,-73.99351,$919 
Manhattan,Lower East Side,40.71879,-73.99176,$125 
Brooklyn,Bedford-Stuyvesant,40.68266,-73.92264,$279 
Manhattan,East Village,40.72895,-73.98622,$70 
Brooklyn,East New York,40.67122,-73.89325,$541 
Manhattan,Upper East Side,40.7632,-73.96261,$171 
Bronx,Throgs Neck,40.83171,-73.82568,$392 
Manhattan,Hell's Kitchen,40.75733,-73.99266,$407 
Manhattan,Upper East Side,40.77318,-73.95417,$404 
Manhattan,Hell's Kitchen,40.75724,-73.99345,$706 
Brooklyn,Canarsie,40.63155,-73.90812,$376 
Brooklyn,Windsor Terrace,40.65865,-73.9767,"$1,171 "
Brooklyn,Cypress Hills,40.68776,-73.87038,$971 
Manhattan,Gramercy,40.73286,-73.9854,"$1,139 "
Manhattan,Morningside Heights,40.80205,-73.95934,$885 
Queens,Woodside,40.74249,-73.89317,$567 
Manhattan,Midtown,40.7642,-73.98422,$667 
Manhattan,Harlem,40.82323,-73.9408,"$1,157 "
Manhattan,East Village,40.72952,-73.97908,$495 
Manhattan,Chinatown,40.71798,-73.99334,"$1,195 "
Brooklyn,Williamsburg,40.71219,-73.96537,$75 
Brooklyn,Sea Gate,40.57578,-74.01175,$960 
Brooklyn,Bushwick,40.69671,-73.91521,$494 
Brooklyn,Crown Heights,40.67641,-73.94276,$457 
Queens,Jackson Heights,40.75005,-73.87343,"$1,155 "
Queens,Ditmars Steinway,40.76975,-73.89687,$549 
Brooklyn,Williamsburg,40.70797,-73.94792,"$1,039 "
Brooklyn,Flatbush,40.64143,-73.96011,"$1,137 "
Brooklyn,East Flatbush,40.6512,-73.92499,$798 
Queens,Woodhaven,40.69803,-73.84944,$683 
Brooklyn,Vinegar Hill,40.7021,-73.98202,$218 
Queens,Far Rockaway,40.59266,-73.75706,$898 
Staten Island,Mariners Harbor,40.62935,-74.16225,$242 
Manhattan,East Harlem,40.79465,-73.9437,"$1,171 "
Brooklyn,Williamsburg,40.7143,-73.94394,"$1,105 "
